fromService,fromRegion,fromLabel,toService,toRegion,toLabel
getpaidmerchantproduct,us,Service,postgresql:getpaidmerchantproduct,us,DB
getpaidmerchantproduct,nl,Service,postgresql:getpaidmerchantproduct,nl,DB
getpaidmerchantproduct,sg,Service,postgresql:getpaidmerchantproduct,sg,DB
getpaidsubscription,hk,Service,pagateway,hk,Service
getpaidsubscription,hk,Service,getpaidinvoice,hk,Service
getpaidsubscription,us,Service,postgresql:getpaidsubscription,us,DB
getpaidsubscription,nl,Service,postgresql:getpaidsubscription,nl,DB
getpaidsubscription,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
getpaidsubscription,hk,Service,postgresql:getpaidsubscription,hk,DB
getpaidsubscription,hk,Service,getpaidinvoicepayment,hk,Service
getpaidsubscription,hk,Service,getpaidmerchantproduct,hk,Service
getpaidsubscription,sg,Service,postgresql:getpaidsubscription,sg,DB
globalaccountgraphql,hk,Service,appdirectdebitservice,hk,Service
globalaccountgraphql,sg,Service,appwebappapiservice,sg,Service
globalaccountgraphql,hk,Service,awx-account-service,alihk,Service
globalaccountgraphql,hk,Service,clientvbaservice,hk,Service
globalaccountgraphql,sg,Service,clientvbaservice,sg,Service
globalaccountgraphql,hk,Service,appwebappapiservice,hk,Service
globalaccountgraphql,hk,Service,creditadviceservice,hk,Service
graphql-federation,hk,Service,finance-core-banking-api-gateway,hk,Service
graphql-federation,sg,Service,uam-webapp,sg,Service
graphql-federation,sg,Service,sme-api-prod,sg,Service
graphql-federation,sg,Service,gcp-prod-sg-fx-order-graphql-api,sg,Service
graphql-federation,hk,Service,sme-sync-service-api-prod,hk,Service
graphql-federation,sg,Service,spend-netsuite-sync-prod,sg,Service
graphql-federation,hk,Service,rewardsgraphql,hk,Service
graphql-federation,hk,Service,sme-pricing-api-shim-prod,hk,Service
graphql-federation,sg,Service,spend-accounting-data-prod,sg,Service
graphql-federation,hk,Service,addfundsgraphql,hk,Service
graphql-federation,sg,Service,sme-pricing-api-shim-prod,sg,Service
graphql-federation,sg,Service,webapp-search,sg,Service
graphql-federation,hk,Service,bill-pay-service-prod,hk,Service
graphql-federation,hk,Service,sme-api-prod,hk,Service
graphql-federation,hk,Service,spend-netsuite-sync-prod,hk,Service
graphql-federation,sg,Service,notification-management,sg,Service
graphql-federation,hk,Service,uam-webapp,hk,Service
graphql-federation,sg,Service,sme-sync-service-api-prod,sg,Service
graphql-federation,hk,Service,account-settings-webapp,hk,Service
graphql-federation,hk,Service,spend-reporting-prod,hk,Service
graphql-federation,hk,Service,spend-xero-sync-prod,hk,Service
graphql-federation,hk,Service,globalaccountgraphql,hk,Service
graphql-federation,sg,Service,addfundsgraphql,sg,Service
graphql-federation,hk,Service,spend-approvals-api-prod,hk,Service
graphql-federation,sg,Service,payoutgraphql,sg,Service
graphql-federation,sg,Service,mobile-facade,sg,Service
graphql-federation,sg,Service,spend-approvals-api-prod,sg,Service
graphql-federation,sg,Service,iss-webapp-api-0,sg,Service
graphql-federation,hk,Service,iss-webapp-api-0,us,Service
graphql-federation,sg,Service,globalaccountgraphql,sg,Service
graphql-federation,sg,Service,integrations-webapp-api-prod,sg,Service
graphql-federation,hk,Service,mobile-facade,hk,Service
graphql-federation,hk,Service,spend-custom-accounting-data-prod,hk,Service
graphql-federation,sg,Service,prod-core-banking-api-gateway,sg,Service
graphql-federation,sg,Service,bill-pay-service-prod,sg,Service
graphql-federation,hk,Service,payoutgraphql,hk,Service
graphql-federation,sg,Service,spend-quickbooks-sync-prod,sg,Service
graphql-federation,hk,Service,integrations-webapp-api-prod,hk,Service
graphql-federation,sg,Service,rewardsgraphql,sg,Service
graphql-federation,sg,Service,account-settings-webapp,sg,Service
graphql-federation,hk,Service,spend-accounting-data-prod,hk,Service
graphql-federation,hk,Service,ali-prod-hk-fx-order-graphql-api,hk,Service
graphql-federation,hk,Service,spend-quickbooks-sync-prod,hk,Service
graphql-federation,hk,Service,notification-management,hk,Service
graphql-federation,hk,Service,webapp-search,hk,Service
graphql-federation,sg,Service,spend-custom-accounting-data-prod,sg,Service
gtpnairboardgraphql,hk,Service,airwallex-airboard-ng-auth-graphql-server,hk,Service
gtpnairboardgraphql,hk,Service,clientvbaservice,hk,Service
gtpnairboardgraphql,hk,Service,apptransactionservice,hk,Service
gtpnnotificationservice,hk,Service,kafka:prod_gtpn_transaction_events.DLT,hk,MessageQueue
gtpnnotificationservice,hk,Service,postgresql:gtpnnotificationservice,hk,DB
gtpnnotificationservice,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
gtpnnotificationservice,hk,Service,awx-account-service,alihk,Service
gtpnnotificationservice,hk,Service,gtpnnotificationservice,hk,Service
gtpnnotificationservice,sg,Service,postgresql:gtpnnotificationservice,sg,DB
gtpnnotificationservice,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
gtpnnotificationservice,hk,Service,apptransactionservice,hk,Service
gtpnnotificationservice,hk,Service,airwallex-fileservice,alihk,Service
gtpnnotificationservice,sg,Service,apptransactionservice,sg,Service
gtpntransferservice,sg,Service,redis,sg,DB
gtpntransferservice,hk,Service,appplatformservice,hk,Service
gtpntransferservice,sg,Service,kafka:prod_gtpn_transfer_events,sg,MessageQueue
gtpntransferservice,hk,Service,redis,hk,DB
gtpntransferservice,hk,Service,kafka:prod_gtpn_notification_events_approval,hk,MessageQueue
gtpntransferservice,sg,Service,approval.management.v1.ApprovalWorkflowConfigService,sg,Service
gtpntransferservice,hk,Service,approval.usertask.v1.ApprovalUserTaskService,hk,Service
gtpntransferservice,hk,Service,appbatchpaymentservice,hk,Service
gtpntransferservice,hk,Service,appdraftpaymentservice,hk,Service
gtpntransferservice,hk,Service,awx-account-service,alihk,Service
gtpntransferservice,sg,Service,apptransactionservice,sg,Service
gtpntransferservice,hk,Service,apptransactionservice,hk,Service
gtpntransferservice,hk,Service,postgresql:gtpntransferservice,hk,DB
gtpntransferservice,sg,Service,appdraftpaymentservice,sg,Service
gtpntransferservice,sg,Service,postgresql:gtpntransferservice,sg,DB
gtpntransferservice,sg,Service,approval.usertask.v1.ApprovalUserTaskService,sg,Service
gtpntransferservice,hk,Service,approval.management.v1.ApprovalWorkflowConfigService,hk,Service
gtpntransferservice,sg,Service,approval.execution.v1.ApprovalExecutionService,sg,Service
gtpntransferservice,sg,Service,kafka:prod_gtpn_notification_events_approval,sg,MessageQueue
gtpntransferservice,hk,Service,finance-client-wallet-v2,hk,Service
gtpntransferservice,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
gtpntransferservice,hk,Service,approval.execution.v1.ApprovalExecutionService,hk,Service
gtpntransferservice,sg,Service,prod-client-wallet-v2,sg,Service
gtpntransferservice,hk,Service,kafka:prod_gtpn_transfer_events,hk,MessageQueue
gtpntransferservice,sg,Service,appplatformservice,sg,Service
hedger,unknown,Service,kafka:awx-hedger-rebuild-aggregation-replay-store-changelog,unknown,MessageQueue
hedger,unknown,Service,kafka:awx-hedger-rebuild-aggregation-replay-store-repartition,unknown,MessageQueue
hologram-gateway,sg,Service,domains.WorkflowGateway,sg,Service
hologram-gateway,hk,Service,domains.WorkflowGateway,hk,Service
hologram-gateway,sg,Service,account.AccountService,sg,Service
hologram-gateway,sg,Service,queryservice.QueryService,sg,Service
hologram-gateway,sg,Service,postgresql:productcenter,sg,DB
hologram-gateway,hk,Service,postgresql:productcenter,hk,DB
hologram-gateway,hk,Service,queryservice.QueryService,hk,Service
hologram-gateway,hk,Service,account.AccountService,hk,Service
hologram-gateway-alpha,sg,Service,domains.WorkflowGateway,sg,Service
hologram-gateway-alpha,hk,Service,postgresql:productcenter,hk,DB
hologram-gateway-alpha,sg,Service,postgresql:productcenter,sg,DB
hologram-gateway-alpha,hk,Service,domains.WorkflowGateway,hk,Service
htmlmodifierservice,sg,Service,papaymentlink,hk,Service
htmlmodifierservice,us,Service,papaymentlink,sg,Service
htmlmodifierservice,nl,Service,papaymentlink,hk,Service
htmlmodifierservice,hk,Service,papaymentlink,hk,Service
htmlmodifierservice,nl,Service,papaymentlink,sg,Service
htmlmodifierservice,hk,Service,papaymentlink,sg,Service
htmlmodifierservice,us,Service,papaymentlink,hk,Service
hubspotintegrationservice,sg,Service,postgresql:hubspotintegrationservice,sg,DB
hubspotintegrationservice,hk,Service,postgresql:hubspotintegrationservice,hk,DB
id-verification,hk,Service,kafka:gcp_hk_prod_individual_kyc_verification_case_result,hk,MessageQueue
id-verification,hk,Service,airwallex-fileservice,alihk,Service
id-verification,hk,Service,postgresql:idverification,hk,DB
inbound-gateway,sg,Service,railsgatewayopscenter,sg,Service
inbound-gateway,hk,Service,postgresql:inboundgateway,hk,DB
inbound-gateway,sg,Service,redis,sg,DB
inbound-gateway,sg,Service,postgresql:inboundgateway,sg,DB
inbound-gateway,hk,Service,redis,hk,DB
individual-kyc,sg,Service,risk-name-screening-management,sg,Service
individual-kyc,sg,Service,business-information-vendor-adaptor,sg,Service
individual-kyc,hk,Service,postgresql:individualkyc,hk,DB
individual-kyc,hk,Service,app-ocr-service,hk,Service
individual-kyc,hk,Service,awx-account-service,alihk,Service
individual-kyc,sg,Service,tm-list-management,sg,Service
individual-kyc,sg,Service,risk-industry-category-service,sg,Service
individual-kyc,sg,Service,kafka:gcp_sg_prod.scale.task_banner.events,sg,MessageQueue
individual-kyc,hk,Service,risk-name-screening-management,hk,Service
individual-kyc,hk,Service,kafka:gcp_hk_prod.scale.task_banner.events,hk,MessageQueue
individual-kyc,hk,Service,kafka:gcp_hk_prod_individual_kyc_case_status_changed_event,hk,MessageQueue
individual-kyc,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
individual-kyc,sg,Service,rfi-service,sg,Service
individual-kyc,sg,Service,kafka:gcp_sg_prod_individual_kyc_case_sync_event,sg,MessageQueue
individual-kyc,sg,Service,risk-name-screening-service,sg,Service
individual-kyc,hk,Service,airboardng-api,alihk,Service
individual-kyc,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
individual-kyc,hk,Service,risk-data-service,alihk,Service
individual-kyc,sg,Service,risk-data-service,sg,Service
individual-kyc,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
individual-kyc,hk,Service,id-verification,hk,Service
individual-kyc,sg,Service,postgresql:individualkyc,sg,DB
individual-kyc,hk,Service,sanction-screening,hk,Service
individual-kyc,sg,Service,risk-web-scanner,sg,Service
individual-kyc,hk,Service,risk-web-scanner,hk,Service
individual-kyc,sg,Service,kafka:gcp_sg_prod_risk_list_topic,sg,MessageQueue
individual-kyc,hk,Service,kafka:gcp_hk_prod_kyc_domain_event,hk,MessageQueue
individual-kyc,sg,Service,kafka:gcp_sg_prod_individual_kyc_case_status_changed_event,sg,MessageQueue
individual-kyc,sg,Service,awx-account-service-rw,sg,Service
individual-kyc,hk,Service,risk-industry-category-service,hk,Service
individual-kyc,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
individual-kyc,sg,Service,id-verification,sg,Service
individual-kyc,sg,Service,kafka:gcp_sg_prod_kyc_domain_event,sg,MessageQueue
individual-kyc,hk,Service,business-information-vendor-adaptor,hk,Service
individual-kyc,hk,Service,risk-decision-service,hk,Service
individual-kyc,hk,Service,risk-name-screening-service,hk,Service
individual-kyc,hk,Service,kafka:gcp_hk_prod_individual_kyc_case_sync_event,hk,MessageQueue
individual-kyc,hk,Service,rfi-service,hk,Service
individual-kyc,hk,Service,tm-list-management,hk,Service
individual-kyc,sg,Service,risk-decision-service,sg,Service
individual-kyc,hk,Service,kafka:gcp_hk_prod_risk_list_topic,hk,MessageQueue
individual-kyc,hk,Service,airwallex-fileservice,alihk,Service
industry-category-service,sg,Service,postgresql:industrycategoryservice,sg,DB
integrations-airboard-api-prod,hk,Service,xero-config-svc-prod,hk,Service
integrations-airboard-api-prod,sg,Service,xero-config-svc-prod,sg,Service
integrations-gateway-prod,hk,Service,xero-config-svc-prod,hk,Service
integrations-gateway-prod,sg,Service,redis,sg,DB
integrations-gateway-prod,sg,Service,xero-config-svc-prod,sg,Service
integrations-gateway-prod,hk,Service,redis,hk,DB
integrations-webapp-api-prod,sg,Service,apptransactionservice,sg,Service
integrations-webapp-api-prod,sg,Service,xero-config-svc-prod,sg,Service
integrations-webapp-api-prod,hk,Service,awx-account-service,alihk,Service
integrations-webapp-api-prod,hk,Service,clientvbaservice,hk,Service
integrations-webapp-api-prod,hk,Service,integrations-gateway-prod,hk,Service
integrations-webapp-api-prod,sg,Service,integrationsauthmanagement,sg,Service
integrations-webapp-api-prod,hk,Service,netsuiteauth,hk,Service
integrations-webapp-api-prod,sg,Service,awx-account-service-rw,sg,Service
integrations-webapp-api-prod,hk,Service,xero-config-svc-prod,hk,Service
integrations-webapp-api-prod,hk,Service,ecommercedataservice,hk,Service
integrations-webapp-api-prod,hk,Service,integrationsauthmanagement,hk,Service
integrations-webapp-api-prod,hk,Service,oauth-service,hk,Service
integrations-webapp-api-prod,hk,Service,apptransactionservice,hk,Service
integrations-webapp-api-prod,hk,Service,etawxocs,hk,Service
integrations-webapp-api-prod,hk,Service,loanservice,hk,Service
integrationsauthmanagement,hk,Service,postgresql:integrationsauthmanagement,hk,DB
integrationsauthmanagement,sg,Service,postgresql:integrationsauthmanagement,sg,DB
iss-3ds-service-0,sg,Service,iss-cardholder-service-0,sg,Service
iss-3ds-service-0,sg,Service,postgresql:iss3dsservice,sg,DB
iss-3ds-service-0,us,Service,iss-cardholder-service-0,us,Service
iss-3ds-service-0,us,Service,iss-card-service-0,us,Service
iss-3ds-service-0,us,Service,iss-core-services-adapter-0.default,us,Service
iss-3ds-service-0,us,Service,iss-webhook-service-0,us,Service
iss-3ds-service-0,us,Service,iss-transaction-views-service-0,us,Service
iss-3ds-service-0,us,Service,kafka:gcp_us_PROD_ISS_3DS_EVENT_TOPIC,us,MessageQueue
iss-3ds-service-0,sg,Service,iss-webhook-service-0,sg,Service
iss-3ds-service-0,sg,Service,iss-card-service-0,sg,Service
iss-3ds-service-0,sg,Service,iss-transaction-views-service-0,sg,Service
iss-3ds-service-0,us,Service,postgresql:iss3dsservice,us,DB
iss-3ds-service-0,sg,Service,kafka:gcp_sg_PROD_ISS_3DS_EVENT_TOPIC,sg,MessageQueue
iss-3ds-service-0,sg,Service,iss-core-services-adapter-0,sg,Service
iss-3ds-service-0,us,Service,iss-core-services-adapter-0,us,Service
iss-airboardng-api-0,us,Service,airwallex-airboard-ng-auth-graphql-server,sg,Service
iss-airboardng-api-0,us,Service,iss-transaction-views-service-0,us,Service
iss-airboardng-api-0,sg,Service,airwallex-airboard-ng-auth-graphql-server,sg,Service
iss-airboardng-api-0,sg,Service,iss-transaction-views-service-0,sg,Service
iss-authorization-service-0,us,Service,iss-core-services-adapter-0.default,us,Service
iss-authorization-service-0,us,Service,kafka:gcp_us_PROD_ISS_OUTSTANDING_AUTHORIZATION_CHANGE_TOPIC,us,MessageQueue
iss-authorization-service-0,sg,Service,prod-client-wallet-v2,sg,Service
iss-authorization-service-0,sg,Service,iss-card-service-0,sg,Service
iss-authorization-service-0,sg,Service,redis,sg,DB
iss-authorization-service-0,sg,Service,tm-transaction-processor-issuing,sg,Service
iss-authorization-service-0,us,Service,iss-config-service-0,us,Service
iss-authorization-service-0,us,Service,gcp-prod-us-pricing-api,unknown,Service
iss-authorization-service-0,sg,Service,kafka:gcp_sg_PROD_ISS_CARD_SPEND_EVENT_TOPIC,sg,MessageQueue
iss-authorization-service-0,us,Service,iss-card-service-0,us,Service
iss-authorization-service-0,sg,Service,kafka:gcp_sg_PROD_ISS_AUTHORIZATION_TX_TOPIC,sg,MessageQueue
iss-authorization-service-0,us,Service,iss-core-services-adapter-0,us,Service
iss-authorization-service-0,sg,Service,iss-post-auth-service-0,sg,Service
iss-authorization-service-0,sg,Service,iss-risk-engine-0,sg,Service
iss-authorization-service-0,us,Service,tm-transaction-processor-issuing,us,Service
iss-authorization-service-0,us,Service,iss-remote-auth-service-0,us,Service
iss-authorization-service-0,sg,Service,kafka:gcp_sg_PROD_ISS_WALLET_EVENT_TOPIC,sg,MessageQueue
iss-authorization-service-0,us,Service,postgresql:iss-authorization-service,us,DB
iss-authorization-service-0,us,Service,redis,us,DB
iss-authorization-service-0,us,Service,iss-risk-engine-0,us,Service
iss-authorization-service-0,sg,Service,gcp-prod-sg-pricing-api,sg,Service
iss-authorization-service-0,us,Service,kafka:gcp_us_PROD_ISS_CARD_SPEND_EVENT_TOPIC,us,MessageQueue
iss-authorization-service-0,us,Service,iss-post-auth-service-0,us,Service
iss-authorization-service-0,sg,Service,iss-remote-auth-service-0,sg,Service
iss-authorization-service-0,us,Service,finance-client-wallet-v2,hk,Service
iss-authorization-service-0,sg,Service,kafka:gcp_sg_PROD_ISS_OUTSTANDING_AUTHORIZATION_CHANGE_TOPIC,sg,MessageQueue
iss-authorization-service-0,sg,Service,postgresql:iss-authorization-service,sg,DB
iss-authorization-service-0,us,Service,iss-transaction-views-service-0,us,Service
